fid,CD_MUN,NM_MUN,SIGLA,tot_13_22,porcent_13,porcent_22,normal_13_22,tot_13,tot_22,subt_13_22
1138,"2405702",Jardim do Seridó,RN,7534,70.2946641890098,29.7053358109902,0.405893283780196,5296,2238,3058
1139,"2405801",João Câmara,RN,19480,74.4250513347023,25.5749486652977,0.488501026694045,14498,4982,9516
1140,"2405900",João Dias,RN,2255,83.6807095343681,16.3192904656319,0.673614190687361,1887,368,1519
1141,"2406007",José da Penha,RN,3931,87.6621724751972,12.3378275248028,0.753243449503943,3446,485,2961
1142,"2406106",Jucurutu,RN,11642,75.6399244116131,24.3600755883869,0.512798488232262,8806,2836,5970
1143,"2406155",Jundiá,RN,6062,67.2220389310459,32.7779610689541,0.344440778620917,4075,1987,2088
1144,"2406205",Lagoa d'Anta,RN,4222,79.2278540975841,20.7721459024159,0.584557081951682,3345,877,2468
1145,"2406304",Lagoa de Pedras,RN,5326,78.8021028914758,21.1978971085242,0.576042057829516,4197,1129,3068
1146,"2406403",Lagoa de Velhos,RN,2368,69.4256756756757,30.5743243243243,0.388513513513514,1644,724,920
1147,"2406502",Lagoa Nova,RN,8733,76.7433871521814,23.2566128478186,0.534867743043628,6702,2031,4671
1148,"2406601",Lagoa Salgada,RN,6725,75.2862453531599,24.7137546468402,0.505724907063197,5063,1662,3401
1149,"2406700",Lajes,RN,6553,77.5064855791241,22.4935144208759,0.550129711582481,5079,1474,3605
1150,"2406809",Lajes Pintadas,RN,3881,72.8162844627673,27.1837155372327,0.456325689255347,2826,1055,1771
1151,"2406908",Lucrécia,RN,2704,85.0591715976331,14.9408284023669,0.701183431952663,2300,404,1896
1152,"2407005",Luís Gomes,RN,5334,88.3389576302962,11.6610423697038,0.766779152605924,4712,622,4090
1153,"2407104",Macaíba,RN,39265,65.9518655290972,34.0481344709028,0.319037310581943,25896,13369,12527
1154,"2407203",Macau,RN,15939,79.9673756195495,20.0326243804505,0.599347512390991,12746,3193,9553
1155,"2407252",Major Sales,RN,2380,85.0420168067227,14.9579831932773,0.700840336134454,2024,356,1668
1156,"2407302",Marcelino Vieira,RN,5263,88.4476534296029,11.5523465703971,0.768953068592058,4655,608,4047
1157,"2407401",Martins,RN,5117,78.952511237053,21.047488762947,0.579050224741059,4040,1077,2963
1158,"2407500",Maxaranguape,RN,7064,69.7197055492639,30.2802944507361,0.394394110985277,4925,2139,2786
1159,"2407609",Messias Targino,RN,3571,75.2450294035284,24.7549705964716,0.504900588070568,2687,884,1803
1160,"2407708",Montanhas,RN,6673,79.5294470253259,20.4705529746741,0.590588940506519,5307,1366,3941
1161,"2407807",Monte Alegre,RN,48518,54.1510367286368,45.8489632713632,0.0830207345727358,26273,22245,4028
1162,"2407906",Monte das Gameleiras,RN,2076,72.1579961464355,27.8420038535645,0.443159922928709,1498,578,920
1163,"2408003",Mossoró,RN,134459,65.5077012323459,34.4922987676541,0.310154024646918,88081,46378,41703
1164,"2408102",Natal,RN,414471,54.4136984252215,45.5863015747785,0.0882739685044309,225529,188942,36587
1165,"2408201",Nísia Floresta,RN,15963,61.1601829230095,38.8398170769905,0.223203658460189,9763,6200,3563
1166,"2408300",Nova Cruz,RN,19153,69.9890356602099,30.0109643397901,0.399780713204198,13405,5748,7657
1167,"2408409",Olho d'Água do Borges,RN,3213,84.4070961718021,15.5929038281979,0.688141923436041,2712,501,2211
1168,"2408508",Ouro Branco,RN,31920,62.171052631579,37.828947368421,0.243421052631579,19845,12075,7770
1169,"2408607",Paraná,RN,3023,90.1753225272908,9.82467747270923,0.803506450545815,2726,297,2429
1170,"2408706",Paraú,RN,3326,75.616355983163,24.383644016837,0.512327119663259,2515,811,1704
1171,"2408805",Parazinho,RN,3874,73.1543624161074,26.8456375838926,0.463087248322148,2834,1040,1794
1172,"2408904",Parelhas,RN,12497,62.7270544930783,37.2729455069217,0.254541089861567,7839,4658,3181
1173,"2408953",Rio do Fogo,RN,7579,62.884285525795,37.115714474205,0.257685710515899,4766,2813,1953
1174,"2409100",Passa e Fica,RN,6832,67.9888758782201,32.0111241217799,0.359777517564403,4645,2187,2458
1175,"2409209",Passagem,RN,4700,71.4468085106383,28.5531914893617,0.428936170212766,3358,1342,2016
1176,"2409308",Patu,RN,7282,77.6160395495743,22.3839604504257,0.552320790991486,5652,1630,4022
1177,"2409332",Santa Maria,RN,148514,50.7568310058311,49.2431689941689,0.015136620116622,75381,73133,2248
1178,"2409407",Pau dos Ferros,RN,15793,77.7559678338504,22.2440321661496,0.555119356677009,12280,3513,8767
1179,"2409506",Pedra Grande,RN,3100,77.5806451612903,22.4193548387097,0.551612903225806,2405,695,1710
1180,"2409605",Pedra Preta,RN,12230,51.0711365494685,48.9288634505315,0.0214227309893704,6246,5984,262
1181,"2409704",Pedro Avelino,RN,4453,76.2407365820795,23.7592634179205,0.52481473164159,3395,1058,2337
1182,"2409803",Pedro Velho,RN,8556,75.8532024310425,24.1467975689575,0.517064048620851,6490,2066,4424
1183,"2409902",Pendências,RN,8177,81.0321633851046,18.9678366148954,0.620643267702091,6626,1551,5075
1184,"2410009",Pilões,RN,7467,83.1793223516807,16.8206776483193,0.663586447033614,6211,1256,4955
1185,"2410108",Poço Branco,RN,8428,82.1309919316564,17.8690080683436,0.642619838633128,6922,1506,5416
1186,"2410207",Portalegre,RN,4728,73.9213197969543,26.0786802030457,0.478426395939086,3495,1233,2262
1187,"2410256",Porto do Mangue,RN,3687,81.3940873338758,18.6059126661242,0.627881746677516,3001,686,2315
1188,"2410306",Serra Caiada,RN,6283,71.9719879038676,28.0280120961324,0.439439758077352,4522,1761,2761
1189,"2410405",Pureza,RN,5790,77.3575129533679,22.6424870466321,0.547150259067357,4479,1311,3168
1190,"2410504",Rafael Fernandes,RN,3791,84.2257979424954,15.7742020575046,0.684515958849908,3193,598,2595
1191,"2410603",Rafael Godeiro,RN,2725,64.8440366972477,35.1559633027523,0.296880733944954,1767,958,809
1192,"2410702",Riacho da Cruz,RN,2173,83.341003221353,16.658996778647,0.66682006442706,1811,362,1449
1193,"2410801",Riacho de Santana,RN,19935,86.9375470278405,13.0624529721595,0.73875094055681,17331,2604,14727
1194,"2410900",Riachuelo,RN,10852,75.2672318466642,24.7327681533358,0.505344636933284,8168,2684,5484
1195,"2411007",Rodolfo Fernandes,RN,3166,82.4699936828806,17.5300063171194,0.649399873657612,2611,555,2056
1196,"2411056",Tibau,RN,4902,69.9102407180743,30.0897592819257,0.398204814361485,3427,1475,1952
1197,"2411106",Ruy Barbosa,RN,19427,74.8597313017965,25.1402686982035,0.497194626035929,14543,4884,9659
1198,"2411205",Santa Cruz,RN,33440,77.8618421052632,22.1381578947368,0.557236842105263,26037,7403,18634
1199,"2411403",Santana do Matos,RN,8275,81.2567975830816,18.7432024169184,0.625135951661631,6724,1551,5173
1200,"2411429",Santana do Seridó,RN,1931,68.2030036250647,31.7969963749353,0.364060072501295,1317,614,703
1201,"2411502",Santo Antônio,RN,13495,74.6943312337903,25.3056687662097,0.493886624675806,10080,3415,6665
1202,"2411601",São Bento do Norte,RN,2815,78.0817051509769,21.9182948490231,0.561634103019538,2198,617,1581
1203,"2411700",São Bento do Trairí,RN,3007,76.8207515796475,23.1792484203525,0.53641503159295,2310,697,1613
1204,"2411809",São Fernando,RN,2767,75.7499096494398,24.2500903505602,0.514998192988797,2096,671,1425
1205,"2411908",São Francisco do Oeste,RN,2910,81.0309278350515,18.9690721649485,0.620618556701031,2358,552,1806
1206,"2412005",São Gonçalo do Amarante,RN,89777,63.5151542154449,36.4848457845551,0.270303084308899,57022,32755,24267
1207,"2412104",São João do Sabugi,RN,4027,78.3958281599205,21.6041718400795,0.567916563198411,3157,870,2287
1208,"2412203",São José de Mipibu,RN,23699,65.3234313684122,34.6765686315878,0.306468627368243,15481,8218,7263
1209,"2412302",São José do Campestre,RN,7586,67.8618507777485,32.1381492222515,0.35723701555497,5148,2438,2710
1210,"2412401",São José do Seridó,RN,3403,79.018513076697,20.981486923303,0.580370261533941,2689,714,1975
1211,"2412500",São Miguel,RN,12421,83.5762015940745,16.4237984059254,0.671524031881491,10381,2040,8341
1212,"2412559",São Miguel do Gostoso,RN,6615,69.0551776266062,30.9448223733938,0.381103552532124,4568,2047,2521
1213,"2412609",São Paulo do Potengi,RN,10342,58.8377489847225,41.1622510152775,0.17675497969445,6085,4257,1828
1214,"2412708",São Pedro,RN,22768,37.7679198875615,62.2320801124385,-0.24464160224877,8599,14169,-5570
1215,"2412807",São Rafael,RN,5421,74.3958679210478,25.6041320789522,0.487917358420956,4033,1388,2645
1216,"2412906",São Tomé,RN,10288,51.1275272161742,48.8724727838258,0.0225505443234837,5260,5028,232
1217,"2413003",São Vicente,RN,175660,48.1430035295457,51.8569964704543,-0.0371399294090857,84568,91092,-6524
1218,"2413102",Senador Elói de Souza,RN,4202,74.3217515468824,25.6782484531176,0.486435030937649,3123,1079,2044
1219,"2413201",Senador Georgino Avelino,RN,2903,69.3420599379952,30.6579400620048,0.386841198759904,2013,890,1123
1220,"2413300",Serra de São Bento,RN,4023,74.3475018642804,25.6524981357196,0.486950037285608,2991,1032,1959
1221,"2413359",Serra do Mel,RN,8896,66.1645683453237,33.8354316546763,0.323291366906475,5886,3010,2876
1222,"2413409",Serra Negra do Norte,RN,4701,71.4316102956818,28.5683897043182,0.428632205913635,3358,1343,2015
1223,"2413508",Serrinha,RN,50757,76.7559154402348,23.2440845597652,0.535118308804697,38959,11798,27161
1224,"2413557",Serrinha dos Pintos,RN,3147,84.8109310454401,15.1890689545599,0.696218620908802,2669,478,2191
1225,"2413607",Severiano Melo,RN,5034,84.088200238379,15.911799761621,0.68176400476758,4233,801,3432
1226,"2413706",Sítio Novo,RN,14154,72.9193160943903,27.0806839056097,0.458386321887805,10321,3833,6488
1227,"2413805",Taboleiro Grande,RN,2243,77.7084262148908,22.2915737851092,0.554168524297815,1743,500,1243
1228,"2413904",Taipu,RN,7785,80.7450224791265,19.2549775208735,0.614900449582531,6286,1499,4787
1229,"2414001",Tangará,RN,13385,53.903623459096,46.096376540904,0.0780724691819201,7215,6170,1045
1230,"2414100",Tenente Ananias,RN,5980,78.5953177257525,21.4046822742475,0.57190635451505,4700,1280,3420
1231,"2414159",Tenente Laurentino Cruz,RN,3879,74.8388759989688,25.1611240010312,0.496777519979376,2903,976,1927
1232,"2414209",Tibau do Sul,RN,9446,67.3512597925048,32.6487402074952,0.347025195850095,6362,3084,3278
1233,"2414308",Timbaúba dos Batistas,RN,1986,71.7019133937563,28.2980866062437,0.434038267875126,1424,562,862
1234,"2414407",Touros,RN,19647,65.343309411106,34.656690588894,0.30686618822212,12838,6809,6029
1235,"2414456",Triunfo Potiguar,RN,3103,72.3171124718015,27.6828875281985,0.44634224943603,2244,859,1385
1236,"2414506",Umarizal,RN,6413,82.1768283174801,17.8231716825199,0.643536566349602,5270,1143,4127
1237,"2414605",Upanema,RN,8904,63.2412398921833,36.7587601078167,0.264824797843666,5631,3273,2358
1238,"2414704",Várzea,RN,5815,74.1702493551161,25.8297506448839,0.483404987102322,4313,1502,2811
1239,"2414753",Venha-Ver,RN,2622,88.8253241800153,11.1746758199847,0.776506483600305,2329,293,2036
1240,"2414803",Vera Cruz,RN,52270,64.6623302085326,35.3376697914674,0.293246604170652,33799,18471,15328
1241,"2414902",Viçosa,RN,57589,69.6000972407925,30.3999027592075,0.39200194481585,40082,17507,22575
1242,"2415008",Vila Flor,RN,2319,76.886589047003,23.113410952997,0.53773178094006,1783,536,1247
1243,"2500106",Água Branca,PB,27679,83.3700639473969,16.6299360526031,0.667401278947939,23076,4603,18473
1244,"2500205",Aguiar,PB,3536,83.8518099547511,16.1481900452489,0.677036199095023,2965,571,2394
1245,"2500304",Alagoa Grande,PB,15433,76.8483120585758,23.1516879414242,0.536966241171515,11860,3573,8287
1246,"2500403",Alagoa Nova,PB,10964,79.5421379058738,20.4578620941262,0.590842758117475,8721,2243,6478
1247,"2500502",Alagoinha,PB,17591,86.5954181115343,13.4045818884657,0.731908362230686,15233,2358,12875
1248,"2500536",Alcantil,PB,3570,63.3333333333333,36.6666666666667,0.266666666666667,2261,1309,952
1249,"2500577",Algodão de Jandaíra,PB,2205,86.984126984127,13.015873015873,0.73968253968254,1918,287,1631
1250,"2500601",Alhandra,PB,14004,62.3321908026278,37.6678091973722,0.246643816052556,8729,5275,3454
1251,"2500700",São João do Rio do Peixe,PB,10519,83.8672877649967,16.1327122350033,0.677345755299933,8822,1697,7125
1252,"2500734",Amparo,PB,38848,35.1987232289951,64.801276771005,-0.296025535420099,13674,25174,-11500
1253,"2500775",Aparecida,PB,24767,46.174344894416,53.825655105584,-0.0765131021116809,11436,13331,-1895
1254,"2500809",Araçagi,PB,9902,84.2759038578065,15.7240961421935,0.68551807715613,8345,1557,6788
1255,"2500908",Arara,PB,5980,79.0133779264214,20.9866220735786,0.580267558528428,4725,1255,3470
1256,"2501005",Araruna,PB,17308,60.3940374393344,39.6059625606656,0.207880748786688,10453,6855,3598
1257,"2501104",Areia,PB,12932,79.3612743581812,20.6387256418187,0.587225487163625,10263,2669,7594
1258,"2501153",Areia de Baraúnas,PB,1616,85.2722772277228,14.7277227722772,0.705445544554455,1378,238,1140
1259,"2501203",Areial,PB,4329,76.2300762300762,23.7699237699238,0.524601524601525,3300,1029,2271
1260,"2501302",Aroeiras,PB,11529,81.5161765981438,18.4838234018562,0.630323531962876,9398,2131,7267
1261,"2501351",Assunção,PB,4045,65.1421508034611,34.8578491965389,0.302843016069221,2635,1410,1225
1262,"2501401",Baía da Traição,PB,5667,84.2597494265043,15.7402505734957,0.685194988530087,4775,892,3883
1263,"2501500",Bananeiras,PB,12711,81.7716938085123,18.2283061914877,0.635433876170246,10394,2317,8077
1264,"2501534",Baraúna,PB,18739,73.2483056726613,26.7516943273387,0.464966113453226,13726,5013,8713
1265,"2501575",Barra de Santana,PB,5413,76.5749122482912,23.4250877517088,0.531498244965823,4145,1268,2877
1266,"2501609",Barra de Santa Rosa,PB,7970,82.8481806775408,17.1518193224592,0.656963613550815,6603,1367,5236
1267,"2501708",Barra de São Miguel,PB,9998,60.7121424284857,39.2878575715143,0.214242848569714,6070,3928,2142
1268,"2501807",Bayeux,PB,55384,54.5717174635274,45.4282825364726,0.0914343492705475,30224,25160,5064
1269,"2501906",Belém,PB,775166,51.7678793961551,48.2321206038449,0.0353575879231029,401287,373879,27408
1270,"2502003",Belém do Brejo do Cruz,PB,4579,76.4795806944748,23.5204193055252,0.529591613889495,3502,1077,2425
1271,"2502052",Bernardino Batista,PB,2246,85.6188780053428,14.3811219946572,0.712377560106857,1923,323,1600
1272,"2502102",Boa Ventura,PB,3647,83.9045791061146,16.0954208938854,0.678091582122292,3060,587,2473
1273,"2502151",Boa Vista,PB,176857,22.2416980950712,77.7583019049288,-0.555166038098577,39336,137521,-98185
1274,"2502201",Bom Jesus,PB,31123,66.6966552067603,33.3033447932397,0.333933104135205,20758,10365,10393
1275,"2502300",Bom Sucesso,PB,17236,63.3209561383152,36.6790438616848,0.266419122766303,10914,6322,4592
1276,"2502409",Bonito de Santa Fé,PB,5492,76.8936635105608,23.1063364894392,0.537873270211216,4223,1269,2954
1277,"2502508",Boqueirão,PB,11076,70.6121343445287,29.3878656554713,0.412242686890574,7821,3255,4566
1278,"2502607",Igaracy,PB,3834,82.7334376630151,17.2665623369849,0.654668753260302,3172,662,2510
1279,"2502706",Borborema,PB,10873,45.9578773107698,54.0421226892302,-0.080842453784604,4997,5876,-879
1280,"2502805",Brejo do Cruz,PB,7497,73.5494197679072,26.4505802320928,0.470988395358143,5514,1983,3531
1281,"2502904",Brejo dos Santos,PB,4456,74.842908438061,25.157091561939,0.496858168761221,3335,1121,2214
1282,"2503001",Caaporã,PB,12376,69.7559793148028,30.2440206851972,0.395119586296057,8633,3743,4890
1283,"2503100",Cabaceiras,PB,3686,69.3163320672816,30.6836679327184,0.386326641345632,2555,1131,1424
1284,"2503209",Cabedelo,PB,36083,53.9118144278469,46.0881855721531,0.0782362885569382,19453,16630,2823
1285,"2503308",Cachoeira dos Índios,PB,5612,86.7783321454027,13.2216678545973,0.735566642908054,4870,742,4128
1286,"2503407",Cacimba de Areia,PB,2949,83.2485588335029,16.7514411664971,0.664971176670058,2455,494,1961
1287,"2503506",Cacimba de Dentro,PB,9448,78.2387806943268,21.7612193056732,0.564775613886537,7392,2056,5336
1288,"2503555",Cacimbas,PB,4206,87.8031383737518,12.1968616262482,0.756062767475036,3693,513,3180
1289,"2503605",Caiçara,PB,7591,60.3609537610328,39.6390462389672,0.207219075220656,4582,3009,1573
1290,"2503704",Cajazeiras,PB,34790,82.451853981029,17.548146018971,0.649037079620581,28685,6105,22580
1291,"2503753",Cajazeirinhas,PB,2817,83.5285764998225,16.4714235001775,0.67057152999645,2353,464,1889
1292,"2503803",Caldas Brandão,PB,4005,78.3021223470662,21.6978776529338,0.566042446941323,3136,869,2267
1293,"2503902",Camalaú,PB,4488,90.1737967914438,9.82620320855615,0.803475935828877,4047,441,3606
1294,"2504009",Campina Grande,PB,221507,53.6660240985612,46.3339759014388,0.0733204819712244,118874,102633,16241
1295,"2504033",Capim,PB,4604,76.4335360556038,23.5664639443962,0.528670721112076,3519,1085,2434
1296,"2504074",Caraúbas,PB,17400,81.0114942528736,18.9885057471264,0.620229885057471,14096,3304,10792
1297,"2504108",Carrapateira,PB,1654,85.9733978234583,14.0266021765417,0.719467956469166,1422,232,1190
1298,"2504157",Casserengue,PB,4133,85.4343092184854,14.5656907815146,0.708686184369707,3531,602,2929
1299,"2504207",Catingueira,PB,3663,77.5866775866776,22.4133224133224,0.551733551733552,2842,821,2021
1300,"2504306",Catolé do Rocha,PB,16285,77.4946269573227,22.5053730426773,0.549892539146454,12620,3665,8955
1301,"2504355",Caturité,PB,3771,79.5014584990719,20.4985415009281,0.590029169981437,2998,773,2225
1302,"2504405",Conceição,PB,10412,80.9162504802151,19.0837495197849,0.618325009604303,8425,1987,6438
1303,"2504504",Condado,PB,18450,74.7642276422764,25.2357723577236,0.495284552845528,13794,4656,9138
1304,"2504603",Conde,PB,29635,71.0882402564535,28.9117597435465,0.42176480512907,21067,8568,12499
1305,"2504702",Congo,PB,4050,83.8271604938272,16.1728395061728,0.676543209876543,3395,655,2740
1306,"2504801",Coremas,PB,8524,79.023932426091,20.976067573909,0.580478648521821,6736,1788,4948
1307,"2504850",Coxixola,PB,1454,82.2558459422283,17.7441540577717,0.645116918844567,1196,258,938
1308,"2504900",Cruz do Espírito Santo,PB,11955,74.2701798410707,25.7298201589293,0.485403596821414,8879,3076,5803
1309,"2505006",Cubati,PB,4761,77.2316740180634,22.7683259819366,0.544633480361269,3677,1084,2593
1310,"2505105",Cuité,PB,12188,83.8857893009518,16.1142106990482,0.677715786019035,10224,1964,8260
1311,"2505204",Cuitegi,PB,3982,78.9301858362632,21.0698141637368,0.578603716725264,3143,839,2304
1312,"2505238",Cuité de Mamanguape,PB,4971,83.2226916113458,16.7773083886542,0.664453832226916,4137,834,3303
1313,"2505279",Curral de Cima,PB,4052,83.9585389930898,16.0414610069102,0.679170779861797,3402,650,2752
1314,"2505303",Curral Velho,PB,1622,80.2712700369914,19.7287299630086,0.605425400739827,1302,320,982
1315,"2505352",Damião,PB,3133,86.275135652729,13.724864347271,0.72550271305458,2703,430,2273
1316,"2505402",Desterro,PB,5372,82.3901712583768,17.6098287416232,0.647803425167535,4426,946,3480
