fid,CD_MUN,NM_MUN,SIGLA,porcent_nulo_e_branco,13_Soma - QT_VOTOS,22_Soma - QT_VOTOS,branco_Soma - QT_VOTOS,nulo_Soma - QT_VOTOS,porcent_13,porcent_22,normal_13_22,subt_13_22
3957,"4103354",Braganey,PR,2.63873775843308,1626,1953,33,64,45.4316848281643,54.5683151718357,-0.0913663034367142,-327
3958,"4103370",Brasilândia do Sul,PR,2.5923016496465,1346,1134,23,43,54.2741935483871,45.7258064516129,0.0854838709677419,212
3959,"4103404",Cafeara,PR,3.24468085106383,1022,797,12,49,56.1847168774052,43.8152831225948,0.123694337548103,225
3960,"4103453",Cafelândia,PR,2.47184839329854,3488,7165,110,160,32.7419506242373,67.2580493757627,-0.345160987515254,-3677
3961,"4103479",Cafezal do Sul,PR,2.52202977818292,1222,1986,31,52,38.0922693266833,61.9077306733167,-0.238154613466334,-764
3962,"4103503",Califórnia,PR,3.14072531667534,1860,3722,76,105,33.3213901827302,66.6786098172698,-0.333572196345396,-1862
3963,"4103602",Cambará,PR,3.68641114982578,5282,8539,143,386,38.2172057014688,61.7827942985312,-0.235655885970624,-3257
3964,"4103701",Cambé,PR,3.9984911354206,18016,40519,841,1597,30.7781669086871,69.2218330913129,-0.384436661826258,-22503
3965,"4103800",Cambira,PR,2.97962322183775,1799,3248,65,90,35.6449375866852,64.3550624133148,-0.287101248266297,-1449
3966,"4103909",Campina da Lagoa,PR,3.55665839536807,3902,5426,136,208,41.8310463121784,58.1689536878216,-0.163379073756432,-1524
3967,"4103958",Campina do Simão,PR,3.2201610080504,1759,1006,33,59,63.6166365280289,36.3833634719711,0.272332730560579,753
3968,"4104006",Campina Grande do Sul,PR,3.23216829188123,9930,16566,357,528,37.4773550724638,62.5226449275362,-0.250452898550725,-6636
3969,"4104055",Campo Bonito,PR,1.83050847457627,1524,1372,29,25,52.6243093922652,47.3756906077348,0.0524861878453039,152
3970,"4104105",Campo do Tenente,PR,3.07300841651987,1847,3105,79,78,37.2980613893376,62.7019386106624,-0.254038772213247,-1258
3971,"4104204",Campo Largo,PR,3.94731616917069,25316,47247,1296,1686,34.8883039565619,65.1116960434381,-0.302233920868762,-21931
3972,"4104253",Campo Magro,PR,3.16512931814071,6711,9351,245,280,41.7818453492716,58.2181546507284,-0.164363093014569,-2640
3973,"4104303",Campo Mourão,PR,2.97523290964697,21035,33849,748,935,38.3262881714161,61.6737118285839,-0.233474236571678,-12814
3974,"4104402",Cândido de Abreu,PR,3.39647289353364,4058,4816,129,183,45.7290962361956,54.2709037638044,-0.0854180752760875,-758
3975,"4104428",Candói,PR,2.20776450511945,5051,4118,86,121,55.0877958337878,44.9122041662122,0.101755916675755,933
3976,"4104451",Cantagalo,PR,2.6025459688826,3949,2937,80,104,57.3482428115016,42.6517571884984,0.146964856230032,1012
3977,"4104501",Capanema,PR,2.00698080279232,5891,6462,92,161,47.6888205294261,52.311179470574,-0.046223589411479,-571
3978,"4104600",Capitão Leônidas Marques,PR,2.21592102499475,4235,5076,78,133,45.4838363226292,54.5161636773709,-0.090323273547417,-841
3979,"4104659",Carambeí,PR,3.81909547738693,3743,9655,251,281,27.9370055232124,72.0629944767876,-0.441259889535752,-5912
3980,"4104709",Carlópolis,PR,3.52037550672072,3515,5529,122,208,38.8655462184874,61.1344537815126,-0.222689075630252,-2014
3981,"4104808",Cascavel,PR,2.85816455564999,62049,125392,2204,3311,33.1032164787853,66.8967835212147,-0.337935670424293,-63343
3982,"4104907",Castro,PR,3.6855910727782,15415,27913,805,853,35.5774556868538,64.4225443131462,-0.288450886262925,-12498
3983,"4105003",Catanduvas,PR,2.66309204647006,2332,3114,62,87,42.8204186558942,57.1795813441058,-0.143591626882115,-782
3984,"4105102",Centenário do Sul,PR,2.90107339715695,3848,2846,62,138,57.4843143113236,42.5156856886764,0.149686286226471,1002
3985,"4105201",Cerro Azul,PR,3.80577427821522,5789,4473,194,212,56.4120054570259,43.5879945429741,0.128240109140518,1316
3986,"4105300",Céu Azul,PR,2.19375936776128,1770,5408,63,98,24.6586792978546,75.3413207021454,-0.506826414042909,-3638
3987,"4105409",Chopinzinho,PR,2.45183887915937,5645,7723,124,212,42.2277079593058,57.7722920406942,-0.155445840813884,-2078
3988,"4105508",Cianorte,PR,2.8899259322687,12498,32866,575,775,27.5504805572701,72.4495194427299,-0.448990388854598,-20368
3989,"4105607",Cidade Gaúcha,PR,2.56013504009003,3072,3855,60,122,44.3482026851451,55.6517973148549,-0.113035946297098,-783
3990,"4105706",Clevelândia,PR,1.99222546161322,4947,5138,83,122,49.0530490827962,50.9469509172038,-0.0189390183440754,-191
3991,"4105805",Colombo,PR,3.73144810150288,47913,75459,2172,2610,38.8362027040171,61.1637972959829,-0.223275945919658,-27546
3992,"4105904",Colorado,PR,3.87689056205006,6725,7829,193,394,46.2072282534011,53.7927717465989,-0.0758554349319775,-1104
3993,"4106001",Congonhinhas,PR,3.14489677792784,2958,2062,74,89,58.9243027888446,41.0756972111554,0.178486055776892,896
3994,"4106100",Conselheiro Mairinck,PR,2.7185278126307,1130,1196,20,45,48.5812553740327,51.4187446259673,-0.0283748925193466,-66
3995,"4106209",Contenda,PR,3.48002209537838,4437,6047,174,204,42.3216329645174,57.6783670354826,-0.153567340709653,-1610
3996,"4106308",Corbélia,PR,2.28566499913748,3783,7546,112,153,33.3921793626975,66.6078206373025,-0.33215641274605,-3763
3997,"4106407",Cornélio Procópio,PR,3.38520055325035,10023,17918,355,624,35.8720160337855,64.1279839662145,-0.28255967932429,-7895
3998,"4106456",Coronel Domingos Soares,PR,2.375,2377,1528,39,56,60.8706786171575,39.1293213828425,0.21741357234315,849
3999,"4106506",Coronel Vivida,PR,2.38571330069641,6728,7429,130,216,47.5241929787384,52.4758070212616,-0.0495161404252313,-701
4000,"4106555",Corumbataí do Sul,PR,3.69718309859155,1429,1306,35,70,52.2486288848263,47.7513711151737,0.0449725776965264,123
4001,"4106571",Cruzeiro do Iguaçu,PR,2.25102319236016,1543,1323,32,34,53.8381018841591,46.1618981158409,0.0767620376831822,220
4002,"4106605",Cruzeiro do Oeste,PR,2.63275991024682,4823,8195,140,212,37.0487017975111,62.9512982024889,-0.259025964049777,-3372
4003,"4106704",Cruzeiro do Sul,PR,2.77608297742526,1842,1345,34,57,57.7973015374961,42.2026984625039,0.155946030749922,497
4004,"4106803",Cruz Machado,PR,4.02803655398811,4493,6324,154,300,41.5364703707128,58.4635296292872,-0.169270592585745,-1831
4005,"4106852",Cruzmaltina,PR,3.07057745187901,867,1248,19,48,40.9929078014184,59.0070921985816,-0.180141843971631,-381
4006,"4106902",Curitiba,PR,4.44873127851723,391675,720322,20635,31138,35.2226669676267,64.7773330323733,-0.295546660647466,-328647
4007,"4107009",Curiúva,PR,4.68378506894912,3660,4358,168,226,45.6472935894238,54.3527064105762,-0.0870541282115241,-698
4008,"4107108",Diamante do Norte,PR,2.39384440011399,1452,1973,37,47,42.3941605839416,57.6058394160584,-0.152116788321168,-521
4009,"4107124",Diamante do Sul,PR,1.79017485428809,1181,1178,19,24,50.0635862653667,49.9364137346333,0.00127172530733361,3
4010,"4107157",Diamante D'Oeste,PR,1.95753151957532,1750,1205,20,39,59.2216582064298,40.7783417935702,0.184433164128596,545
4011,"4107207",Dois Vizinhos,PR,2.13923535289981,12606,13835,304,274,47.6759577928218,52.3240422071782,-0.0464808441435649,-1229
4012,"4107256",Douradina,PR,2.06222865412446,1878,3536,50,64,34.6878463243443,65.3121536756557,-0.306243073513114,-1658
4013,"4107306",Doutor Camargo,PR,3.06777645659929,1377,2699,51,78,33.7831207065751,66.2168792934249,-0.324337585868498,-1322
4014,"4107405",Enéas Marques,PR,2.04626334519573,2487,1917,37,55,56.4713896457766,43.5286103542234,0.129427792915531,570
4015,"4107504",Engenheiro Beltrão,PR,2.43294564443389,3197,5024,100,105,38.88821311276,61.11178688724,-0.2222357377448,-1827
4016,"4107520",Esperança Nova,PR,2.2181146025878,509,1078,15,21,32.0730938878387,67.9269061121613,-0.358538122243226,-569
4017,"4107538",Entre Rios do Oeste,PR,1.50622134905043,768,2240,21,25,25.531914893617,74.468085106383,-0.48936170212766,-1472
4018,"4107546",Espigão Alto do Iguaçu,PR,2.05500151103052,1294,1947,21,47,39.9259487812404,60.0740512187596,-0.201481024375193,-653
4019,"4107553",Farol,PR,2.87456445993031,1080,1150,26,40,48.4304932735426,51.5695067264574,-0.031390134529148,-70
4020,"4107603",Faxinal,PR,2.78260869565217,2788,6715,131,141,29.3381037567084,70.6618962432916,-0.413237924865832,-3927
4021,"4107652",Fazenda Rio Grande,PR,3.71379279033869,25351,38273,1063,1391,39.8450270338237,60.1549729661763,-0.203099459323526,-12922
4022,"4107702",Fênix,PR,3.21861057998725,1537,1500,39,62,50.6091537701679,49.3908462298321,0.0121830754033585,37
4023,"4107736",Fernandes Pinheiro,PR,2.51111111111111,2072,2315,54,59,47.2304536129473,52.7695463870527,-0.0553909277410531,-243
4024,"4107751",Figueira,PR,3.65494203183337,2834,2069,72,114,57.8013461146237,42.1986538853763,0.156026922292474,765
4025,"4107801",Floraí,PR,2.5891677675033,1516,2171,35,63,41.1174396528343,58.8825603471657,-0.177651206943314,-655
4026,"4107850",Flor da Serra do Sul,PR,1.93600430223178,1934,1713,41,31,53.0298875788319,46.9701124211681,0.0605977515766383,221
4027,"4107900",Floresta,PR,2.51133589117544,2059,3531,54,90,36.8336314847943,63.1663685152057,-0.263327370304115,-1472
4028,"4108007",Florestópolis,PR,2.36815156169995,3991,3636,76,109,52.3272584240199,47.6727415759801,0.0465451684803986,355
4029,"4108106",Flórida,PR,2.77918140474987,934,990,18,37,48.5446985446985,51.4553014553015,-0.029106029106029,-56
4030,"4108205",Formosa do Oeste,PR,3.42845818470075,1711,3162,69,104,35.1118407551816,64.8881592448184,-0.297763184896368,-1451
4031,"4108304",Foz do Iguaçu,PR,2.61135192960542,53259,104235,1777,2446,33.8165263438607,66.1834736561393,-0.323669473122786,-50976
4032,"4108320",Francisco Alves,PR,2.14511041009464,1712,2941,37,65,36.7934665807006,63.2065334192994,-0.264130668385988,-1229
4033,"4108403",Francisco Beltrão,PR,2.3983222499059,25034,29417,574,764,45.9752805274467,54.0247194725533,-0.0804943894510662,-4383
4034,"4108452",Foz do Jordão,PR,2.4176488365065,2059,1170,33,47,63.7658717869309,36.2341282130691,0.275317435738619,889
4035,"4108502",General Carneiro,PR,2.51413269860161,3452,3101,73,96,52.6781626735846,47.3218373264154,0.0535632534716923,351
4036,"4108551",Godoy Moreira,PR,2.99906279287723,1251,819,23,41,60.4347826086956,39.5652173913043,0.208695652173913,432
4037,"4108601",Goioerê,PR,2.80410966679911,6090,11033,226,268,35.5661975121182,64.4338024878818,-0.288676049757636,-4943
4038,"4108650",Goioxim,PR,2.35210263720599,2635,1475,39,60,64.1119221411192,35.8880778588808,0.282238442822384,1160
4039,"4108700",Grandes Rios,PR,3.19563522992985,1328,2398,38,85,35.6414385399893,64.3585614600107,-0.287171229200215,-1070
4040,"4108809",Guaíra,PR,2.34926450778598,5627,12496,198,238,31.048943331678,68.951056668322,-0.37902113336644,-6869
4041,"4108908",Guairaçá,PR,2.73512476007678,1673,2381,47,67,41.267883571781,58.732116428219,-0.174642328564381,-708
4042,"4108957",Guamiranga,PR,2.59159964253798,2149,3301,62,83,39.4311926605505,60.5688073394495,-0.211376146788991,-1152
4043,"4109005",Guapirama,PR,2.9042904290429,1370,1572,27,61,46.5669612508498,53.4330387491502,-0.0686607749830048,-202
4044,"4109104",Guaporema,PR,1.93992490613267,685,882,10,21,43.7141033822591,56.2858966177409,-0.125717932354818,-197
4045,"4109203",Guaraci,PR,2.10706150341686,1299,2139,26,48,37.783595113438,62.216404886562,-0.244328097731239,-840
4046,"4109302",Guaraniaçu,PR,2.32426943472865,3234,5423,92,114,37.3570520965692,62.6429479034307,-0.252858958068615,-2189
4047,"4109401",Guarapuava,PR,2.9409870158552,48299,57176,1430,1766,45.7918938136999,54.2081061863001,-0.0841621237260015,-8877
4048,"4109500",Guaraqueçaba,PR,2.61071359504931,2271,2765,65,70,45.0953137410643,54.9046862589357,-0.0980937251787132,-494
4049,"4109609",Guaratuba,PR,2.56687869355348,6846,14752,225,344,31.6973793869803,68.3026206130197,-0.366052412260395,-7906
4050,"4109658",Honório Serpa,PR,1.56028368794326,2034,1436,26,29,58.6167146974063,41.3832853025937,0.172334293948127,598
4051,"4109708",Ibaiti,PR,3.52634386297635,6434,9844,253,342,39.5257402629316,60.4742597370684,-0.209485194741369,-3410
4052,"4109757",Ibema,PR,2.28988424760946,1932,1951,38,53,49.7553438063353,50.2446561936647,-0.00489312387329392,-19
4053,"4109807",Ibiporã,PR,4.00012510164509,9635,21060,453,826,31.3894771135364,68.6105228864636,-0.372210457729272,-11425
4054,"4109906",Icaraíma,PR,2.51016439809086,1958,3557,58,84,35.5031731640979,64.4968268359021,-0.289936536718042,-1599
4055,"4110003",Iguaraçu,PR,2.275600505689,1175,1917,24,48,38.0012936610608,61.9987063389392,-0.239974126778784,-742
4056,"4110052",Iguatu,PR,2.09205020920502,863,775,9,26,52.6862026862027,47.3137973137973,0.0537240537240538,88
4057,"4110078",Imbaú,PR,3.7410071942446,3439,3251,107,153,51.4050822122571,48.5949177877429,0.028101644245142,188
4058,"4110102",Imbituva,PR,3.00150594588981,6854,11825,262,316,36.6936131484555,63.3063868515445,-0.26612773703089,-4971
4059,"4110201",Inácio Martins,PR,3.38244137101624,3493,2934,80,145,54.3488408277579,45.6511591722421,0.0869768165551579,559
4060,"4110300",Inajá,PR,2.68562401263823,1110,738,20,31,60.0649350649351,39.9350649350649,0.201298701298701,372
4061,"4110409",Indianópolis,PR,3.27868852459016,1131,1878,42,60,37.5872382851446,62.4127617148554,-0.248255234297109,-747
4062,"4110508",Ipiranga,PR,3.50202639509508,3156,6130,162,175,33.9866465647211,66.0133534352789,-0.320267068705578,-2974
4063,"4110607",Iporã,PR,2.93556591776176,3214,5945,102,175,35.0911671579867,64.9088328420133,-0.298176656840266,-2731
4064,"4110656",Iracema do Oeste,PR,2.30125523012552,916,952,19,25,49.0364025695931,50.9635974304068,-0.0192719486081371,-36
4065,"4110706",Irati,PR,3.75772493977166,14365,22388,578,857,39.0852447419258,60.9147552580742,-0.218295105161483,-8023
4066,"4110805",Iretama,PR,3.61757105943152,3231,2737,92,132,54.1387399463807,45.8612600536193,0.0827747989276139,494
4067,"4110904",Itaguajé,PR,3.21199143468951,1444,1268,28,62,53.2448377581121,46.7551622418879,0.064896755162242,176
4068,"4110953",Itaipulândia,PR,1.65524376050692,2882,4723,56,72,37.896120973044,62.103879026956,-0.242077580539119,-1841
4069,"4111001",Itambaracá,PR,2.61964735516373,1492,2374,38,66,38.5928608380755,61.4071391619245,-0.228142783238489,-882
4070,"4111100",Itambé,PR,3.4222327118244,1658,2434,55,90,40.5180840664712,59.4819159335288,-0.189638318670577,-776
4071,"4111209",Itapejara d'Oeste,PR,1.88356164383562,3816,3633,57,86,51.2283527990334,48.7716472009666,0.0245670559806686,183
4072,"4111258",Itaperuçu,PR,2.89475183771155,10312,6729,262,246,60.5128806994895,39.4871193005105,0.210257613989789,3583
4073,"4111308",Itaúna do Sul,PR,3.28828828828829,1347,800,25,48,62.7387051700047,37.2612948299953,0.254774103400093,547
4074,"4111407",Ivaí,PR,2.63157894736842,3403,5218,116,117,39.4733789583575,60.5266210416425,-0.21053242083285,-1815
4075,"4111506",Ivaiporã,PR,3.03714859437751,8303,11012,262,343,42.9873155578566,57.0126844421434,-0.140253688842868,-2709
4076,"4111555",Ivaté,PR,2.53219820999782,2038,2427,52,64,45.6438969764838,54.3561030235162,-0.0871220604703247,-389
4077,"4111605",Ivatuba,PR,2.91866028708134,763,1266,18,43,37.6047313947758,62.3952686052243,-0.247905372104485,-503
4078,"4111704",Jaboti,PR,2.68134349421394,1414,2034,38,57,41.0092807424594,58.9907192575406,-0.179814385150812,-620
4079,"4111803",Jacarezinho,PR,2.82756039752173,11239,12130,266,414,48.0936283110103,51.9063716889897,-0.0381274337797937,-891
4080,"4111902",Jaguapitã,PR,3.17836812144213,3037,5127,87,181,37.1999020088192,62.8000979911808,-0.256001959823616,-2090
4081,"4112009",Jaguariaíva,PR,2.95573536411233,7196,13193,316,305,35.2935406346559,64.7064593653441,-0.294129187306881,-5997
4082,"4112108",Jandaia do Sul,PR,3.28908984830805,4014,9247,165,286,30.2692104667823,69.7307895332177,-0.394615790664354,-5233
4083,"4112207",Janiópolis,PR,3.28205128205128,1860,1912,49,79,49.3107104984093,50.6892895015907,-0.0137857900318134,-52
4084,"4112306",Japira,PR,2.64812975835816,1450,1491,34,46,49.3029581774906,50.6970418225093,-0.013940836450187,-41
4085,"4112405",Japurá,PR,2.87193187510436,1760,4057,67,105,30.2561457796115,69.7438542203885,-0.39487708440777,-2297
4086,"4112504",Jardim Alegre,PR,2.76375232527239,3385,3933,83,125,46.2558075977043,53.7441924022957,-0.0748838480459142,-548
4087,"4112603",Jardim Olinda,PR,2.28571428571429,689,337,11,13,67.1539961013645,32.8460038986355,0.34307992202729,352
4088,"4112702",Jataizinho,PR,3.31520331520332,2821,4645,88,168,37.7846236271096,62.2153763728904,-0.244307527457809,-1824
4089,"4112751",Jesuítas,PR,3.12551137293405,2237,3683,68,123,37.7871621621622,62.2128378378378,-0.244256756756757,-1446
4090,"4112801",Joaquim Távora,PR,3.25301204819277,2789,4438,86,157,38.5913933859139,61.4086066140861,-0.228172132281721,-1649
4091,"4112900",Jundiaí do Sul,PR,2.11132437619962,1184,856,20,24,58.0392156862745,41.9607843137255,0.16078431372549,328
4092,"4112959",Juranda,PR,2.76308054085832,1879,3083,47,94,37.8677952438533,62.1322047561467,-0.242644095122934,-1204
4093,"4113007",Jussara,PR,3.5659255998239,1766,2615,52,110,40.3104314083543,59.6895685916457,-0.193791371832915,-849
4094,"4113106",Kaloré,PR,2.95657530027718,1320,1831,42,54,41.8914630276103,58.1085369723897,-0.162170739447794,-511
4095,"4113205",Lapa,PR,4.05121470781353,11946,17280,528,706,40.874563744611,59.125436255389,-0.182508725107781,-5334
4096,"4113254",Laranjal,PR,2.17209690893901,2326,1187,33,45,66.2112154853402,33.7887845146598,0.324224309706803,1139
4097,"4113304",Laranjeiras do Sul,PR,2.61007253039126,10365,8702,188,323,54.3609377458436,45.6390622541564,0.0872187549168721,1663
4098,"4113403",Leópolis,PR,3.02814392589954,1357,1365,26,59,49.8530492285085,50.1469507714915,-0.00293901542983093,-8
4099,"4113429",Lidianópolis,PR,2.89960130482059,1040,1639,24,56,38.8204553938037,61.1795446061963,-0.223590892123927,-599
4100,"4113452",Lindoeste,PR,1.55038759689922,2219,1718,33,29,56.3627127254254,43.6372872745745,0.127254254508509,501
4101,"4113502",Loanda,PR,2.46051273910628,4268,8021,135,175,34.730246561966,65.269753438034,-0.30539506876068,-3753
4102,"4113601",Lobato,PR,3.22277847309136,1496,1597,27,76,48.3672809569997,51.6327190430003,-0.0326543808600064,-101
4103,"4113700",Londrina,PR,4.1251910384743,83923,225349,4766,8541,27.135660518896,72.864339481104,-0.45728678962208,-141426
4104,"4113734",Luiziana,PR,2.66317397948046,2263,2196,55,67,50.7512895267997,49.2487104732003,0.0150257905359945,67
4105,"4113759",Lunardelli,PR,3.33233263284299,1431,1789,51,60,44.4409937888199,55.5590062111801,-0.111180124223603,-358
4106,"4113809",Lupionópolis,PR,3.55157504632489,1699,1424,29,86,54.4028178033942,45.5971821966058,0.0880563560678835,275
4107,"4113908",Mallet,PR,3.64208633093525,3140,5432,124,200,36.6308912739151,63.3691087260849,-0.267382174521699,-2292
4108,"4114005",Mamborê,PR,2.32192933258553,2770,5938,90,117,31.8098300413413,68.1901699586587,-0.363803399173174,-3168
4109,"4114104",Mandaguaçu,PR,3.49430702787593,5597,9151,190,344,37.950908597776,62.049091402224,-0.240981828044481,-3554
4110,"4114203",Mandaguari,PR,3.61098996947231,7498,14604,311,517,33.9245317165867,66.0754682834133,-0.321509365668265,-7106
4111,"4114302",Mandirituba,PR,3.29868956168098,6188,8792,222,289,41.3084112149533,58.6915887850467,-0.173831775700935,-2604
4112,"4114351",Manfrinópolis,PR,1.71691792294807,1569,778,20,21,66.8512995313166,33.1487004686834,0.337025990626331,791
4113,"4114401",Mangueirinha,PR,2.026286966046,5604,5130,107,115,52.2079373951929,47.7920626048072,0.0441587479038569,474
4114,"4114500",Manoel Ribas,PR,2.15924426450742,3025,5675,73,119,34.7701149425287,65.2298850574713,-0.304597701149425,-2650
4115,"4114609",Marechal Cândido Rondon,PR,1.87786305858083,7971,24373,263,356,24.6444471926787,75.3555528073213,-0.507111056146426,-16402
4116,"4114708",Maria Helena,PR,2.2477650063857,1761,2066,40,48,46.0151554742618,53.9848445257382,-0.0796968905147635,-305
4117,"4114807",Marialva,PR,3.42137105186298,7348,15799,323,497,31.7449345487536,68.2550654512464,-0.365101309024928,-8451
4118,"4114906",Marilândia do Sul,PR,3.2942393928941,1959,3648,84,107,34.9384697699304,65.0615302300696,-0.301230604601391,-1689
4119,"4115002",Marilena,PR,2.8687647184757,2576,1961,55,79,56.7776063478069,43.2223936521931,0.135552126956138,615
4120,"4115101",Mariluz,PR,2.93841825570491,3088,3122,62,126,49.7262479871176,50.2737520128824,-0.00547504025764894,-34
4121,"4115200",Maringá,PR,3.53805267776562,74885,157051,3332,5175,32.2869239790287,67.7130760209713,-0.354261520419426,-82166
4122,"4115309",Mariópolis,PR,2.56122219725904,1758,2579,49,65,40.5349319806318,59.4650680193682,-0.189301360387365,-821
4123,"4115358",Maripá,PR,1.2713823393435,797,3474,18,37,18.6607351908218,81.3392648091782,-0.626785296183563,-2677
4124,"4115408",Marmeleiro,PR,2.47467891824162,4673,4667,112,125,50.0321199143469,49.9678800856531,0.000642398286937862,6
4125,"4115457",Marquinho,PR,2.03212061619141,1716,1273,25,37,57.4105051856808,42.5894948143192,0.148210103713617,443
4126,"4115507",Marumbi,PR,3.04158907510863,1525,1599,30,68,48.8156209987196,51.1843790012804,-0.0236875800256082,-74
4127,"4115606",Matelândia,PR,1.9262520638415,2407,8285,82,128,22.5121586232697,77.4878413767303,-0.549756827534605,-5878
4128,"4115705",Matinhos,PR,3.266438941076,9358,13297,339,426,41.3065548444052,58.6934451555948,-0.173868903111896,-3939
4129,"4115739",Mato Rico,PR,2.72727272727273,1605,963,20,52,62.5,37.5,0.25,642
4130,"4115754",Mauá da Serra,PR,2.56277949776402,2292,3373,57,92,40.4589585172109,59.5410414827891,-0.190820829655781,-1081
4131,"4115804",Medianeira,PR,2.37613421241595,9327,20583,294,434,31.1835506519559,68.8164493480441,-0.376328986960883,-11256
4132,"4115853",Mercedes,PR,1.72204705311666,714,3338,38,33,17.6209279368213,82.3790720631787,-0.647581441263574,-2624
4133,"4115903",Mirador,PR,1.95241000610128,1011,596,17,15,62.9122588674549,37.0877411325451,0.258245177349098,415
4134,"4116000",Miraselva,PR,2.44385733157199,668,809,16,21,45.2268111035884,54.7731888964116,-0.0954637779282329,-141
4135,"4116059",Missal,PR,1.60206718346253,2478,5138,37,87,32.5367647058824,67.4632352941177,-0.349264705882353,-2660
4136,"4116109",Moreira Sales,PR,2.91299844640083,3024,4475,92,133,40.3253767168956,59.6746232831044,-0.193492465662088,-1451
4137,"4116208",Morretes,PR,2.87750068511921,4293,6339,138,177,40.3781038374718,59.6218961625282,-0.192437923250564,-2046
4138,"4116307",Munhoz de Melo,PR,2.53480899678686,1176,1554,28,43,43.0769230769231,56.9230769230769,-0.138461538461538,-378
4139,"4116406",Nossa Senhora das Graças,PR,2.6593664450528,1433,1056,32,36,57.5733226195259,42.4266773804741,0.151466452390518,377
4140,"4116505",Nova Aliança do Ivaí,PR,1.99501246882793,569,610,6,18,48.2612383375742,51.7387616624258,-0.0347752332485157,-41
4141,"4116604",Nova América da Colina,PR,3.06630893062476,1154,1375,26,54,45.6306840648478,54.3693159351522,-0.0873863187030447,-221
4142,"4116703",Nova Aurora,PR,2.57725808376089,2861,5304,78,138,35.0398040416412,64.9601959583589,-0.299203919167177,-2443
4143,"4116802",Nova Cantu,PR,2.65710670603121,2639,1977,52,74,57.1707105719237,42.8292894280763,0.143414211438475,662
4144,"4116901",Nova Esperança,PR,2.81742125984252,5659,10139,181,277,35.820989998734,64.179010001266,-0.28358020002532,-4480
4145,"4116950",Nova Esperança do Sudoeste,PR,1.65829145728643,2279,1635,33,33,58.2268778742974,41.7731221257026,0.164537557485948,644
4146,"4117008",Nova Fátima,PR,3.58697905867717,2058,2592,68,105,44.258064516129,55.741935483871,-0.114838709677419,-534
4147,"4117057",Nova Laranjeiras,PR,1.60771704180064,3741,2685,33,72,58.2166199813259,41.7833800186741,0.164332399626517,1056
4148,"4117107",Nova Londrina,PR,2.64116575591985,3272,4211,59,144,43.7257784311105,56.2742215688895,-0.12548443137779,-939
4149,"4117206",Nova Olímpia,PR,2.28471001757469,1422,2470,35,56,36.5364850976362,63.4635149023638,-0.269270298047276,-1048
4150,"4117214",Nova Santa Bárbara,PR,3.62087326943557,1451,1264,39,63,53.4438305709024,46.5561694290976,0.0688766114180479,187
4151,"4117222",Nova Santa Rosa,PR,1.30369379909744,843,5062,38,40,14.2760372565622,85.7239627434378,-0.714479254868755,-4219
4152,"4117255",Nova Prata do Iguaçu,PR,1.69515270383861,3806,3211,53,68,54.2397035770272,45.7602964229728,0.0847940715405444,595
4153,"4117271",Nova Tebas,PR,2.6468689477082,2913,1611,51,72,64.3899204244032,35.6100795755968,0.287798408488064,1302
4154,"4117297",Novo Itacolomi,PR,3.22175732217573,874,1439,36,41,37.7864245568526,62.2135754431474,-0.244271508862949,-565
4155,"4117305",Ortigueira,PR,2.87992301876418,8002,6128,194,225,56.6312809624911,43.3687190375088,0.132625619249823,1874
4156,"4117404",Ourizona,PR,3.53341847594721,1207,1059,27,56,53.2656663724625,46.7343336275375,0.0653133274492497,148
4157,"4117453",Ouro Verde do Oeste,PR,2.46366100024637,1469,2490,36,64,37.1053296286941,62.8946703713059,-0.257893407426118,-1021
4158,"4117503",Paiçandu,PR,3.6574907812366,9501,12968,358,495,42.2849258979038,57.7150741020962,-0.154301482041924,-3467
4159,"4117602",Palmas,PR,2.37332676357067,12752,11024,282,296,53.6339165545088,46.3660834454912,0.072678331090175,1728
4160,"4117701",Palmeira,PR,3.19697643397065,6852,14919,319,400,31.4730604933168,68.5269395066832,-0.370538790133664,-8067
4161,"4117800",Palmital,PR,2.27723928529721,4560,3808,73,122,54.4933078393882,45.5066921606119,0.089866156787763,752
4162,"4117909",Palotina,PR,2.07149853085211,5145,14852,156,267,25.7288593288993,74.2711406711007,-0.485422813422013,-9707
4163,"4118006",Paraíso do Norte,PR,2.75512725475661,3609,4262,77,146,45.8518612628637,54.1481387371363,-0.0829627747427265,-653
4164,"4118105",Paranacity,PR,3.12040516255514,3131,2799,56,135,52.7993254637437,47.2006745362563,0.0559865092748734,332
4165,"4118204",Paranaguá,PR,3.14706122591862,28097,54905,1266,1431,33.8509915423725,66.1490084576275,-0.32298016915255,-26808
4166,"4118303",Paranapoema,PR,2.07253886010363,1009,692,12,24,59.3180482069371,40.6819517930629,0.186360964138742,317
4167,"4118402",Paranavaí,PR,3.10458148076551,16163,33961,675,931,32.246029845982,67.753970154018,-0.355079403080361,-17798
4168,"4118451",Pato Bragado,PR,1.20805369127517,825,2855,19,26,22.4184782608696,77.5815217391304,-0.551630434782609,-2030
4169,"4118501",Pato Branco,PR,2.66177846518111,19717,31260,620,774,38.6782274359025,61.3217725640975,-0.226435451281951,-11543
4170,"4118600",Paula Freitas,PR,2.93650793650794,1406,2263,40,71,38.3210684110112,61.6789315889888,-0.233578631779777,-857
